lat	lon	essence	anne_plant
48.8356234856	2.31581130575	Frêne à fleurs	1986
48.8219089634	2.36822710497	Marronnier	1986
48.879532155	2.35441317317	Platane	1986
48.8290405935	2.3649166404	Tilleul	1986
48.8375690847	2.29423161418	Noyer	1986
48.8221544737	2.3631661738	Tilleul	1986
48.8660171633	2.39098329219	Noisetier de Byzance	1986
48.8227910798	2.36646144484	Marronnier	1986
48.8235131157	2.36558513436	Marronnier	1986
48.8537429766	2.39082973306	Erable	1986
48.8862477385	2.32624965993	Platane	1986
48.8239530486	2.36364974641	Cerisier à fleurs	1986
48.866094074	2.39131988732	Noisetier de Byzance	1986
48.8235062509	2.33786028905	Hêtre	1986
48.8230007085	2.33800266194	Pin	1986
48.8517721851	2.30734807985	Erable	1986
48.8264688267	2.35956339873	Tilleul	1986
48.8811033317	2.34267660437	Platane	1986
48.8218153552	2.36884499043	Marronnier	1986
48.8237707592	2.36381648199	Cerisier à fleurs	1986
48.8707616884	2.38216420914	Mûrier	1986
48.8791676248	2.29434753909	Platane	1986
48.8398134414	2.35638623297	Paulownia	1986
48.8660885518	2.39095780556	Noisetier de Byzance	1986
48.8537168145	2.39056472445	Erable	1986
48.8217748027	2.33940777414	Hêtre	1986
48.8211036612	2.36372907729	Tilleul	1986
48.835141139	2.3928262952	Platane	1986
48.823274274	2.33805046445	Pin	1986
48.8541349802	2.39081023405	Sophora	1986
48.8887449237	2.32351659828	Platane	1986
48.8229256871	2.3398108326	Hêtre	1986
48.880767586	2.34097818473	Platane	1986
48.8293529082	2.35728918647	Tilleul	1986
48.8235446089	2.36552132106	Marronnier	1986
48.8240514184	2.36359787154	Cerisier à fleurs	1986
48.8218244944	2.36855219173	Marronnier	1986
48.8738573559	2.31036484352	Arbre aux quarante écus	1986
48.8387495491	2.38143101455	Robinier	1986
48.8209517392	2.36384815879	Tilleul	1986
48.8239307236	2.36356461814	Cerisier à fleurs	1986
48.8217932918	2.36345027587	Tilleul	1986
48.829140561	2.36548961612	Tilleul	1986
48.8236701418	2.36387176243	Cerisier à fleurs	1986
48.8683502972	2.408624442	Cerisier à fleurs	1986
48.8540015241	2.39025762358	Micocoulier	1986
48.821336453	2.36388496558	Tilleul	1986
48.8233355664	2.36593998816	Marronnier	1986
48.8234790173	2.33790059632	Hêtre	1986
48.8228963845	2.36625126757	Marronnier	1986
48.8288170175	2.36526810028	Tilleul	1986
48.8543274056	2.39111871537	Cerisier à grappes	1986
48.852530339	2.26238835196	Sophora	1986
48.8244052066	2.36366276123	Marronnier	1986
48.8217820349	2.36891051125	Marronnier	1986
48.8657300528	2.39195075747	Noisetier de Byzance	1986
48.8210459037	2.36377416853	Tilleul	1986
48.8876396733	2.33779711213	Cerisier à fleurs	1986
48.8208809798	2.36390345215	Tilleul	1986
48.824100475	2.36438272289	Marronnier	1986
48.8220050618	2.36803649998	Marronnier	1986
48.8536053938	2.39054209441	Erable	1986
48.8227873352	2.36347803543	Prunier à fleurs	1986
48.825555979	2.36030866525	Tilleul	1986
48.8245644167	2.36334619334	Marronnier	1986
48.8236860666	2.36370068332	Cerisier à fleurs	1986
48.8497169961	2.30447329911	Erable	1986
48.8768612611	2.31216033636	Platane	1986
48.8702141889	2.34976738023	Sophora	1986
48.8246981781	2.36307727741	Marronnier	1986
48.8209185592	2.36421329076	Tilleul	1986
48.8542108448	2.39109001356	Pin	1986
48.8656165137	2.39225392149	Noisetier de Byzance	1986
48.821228683	2.36389257082	Tilleul	1986
48.8858353432	2.32625145976	Platane	1986
48.8254946776	2.3612042487	Marronnier	1986
48.8704802805	2.38188961396	Mûrier	1986
48.8494154982	2.35309281923	Platane	1986
48.8537207312	2.39073877662	Erable	1986
48.8537815643	2.39138656107	Sequoia	1986
48.8221692868	2.36770734074	Marronnier	1986
48.8228661275	2.3636083027	Prunier à fleurs	1986
48.8214523916	2.36353009729	Tilleul	1986
48.835885963	2.31624626042	Erable	1986
48.8461888418	2.41201551998	Sophora	1986
48.8235404971	2.3642657999	Cerisier à fleurs	1986
48.8392845028	2.36105927689	Robinier	1986
48.8234893351	2.36405296911	Cerisier à fleurs	1986
48.8569575574	2.33692806905	Cerisier à fleurs	1986
48.8519443429	2.30772272658	Erable	1986
48.8235271093	2.33783579709	Hêtre	1986
48.8283139053	2.35835626762	Tilleul	1986
48.8661487748	2.39123219873	Noisetier de Byzance	1986
48.8231112266	2.36597729779	Marronnier	1986
48.8525647342	2.40937235992	Tilleul	1986
48.8486436668	2.35846122532	Platane	1986
48.8568222728	2.33681607052	Non spécifié	1986
48.8350639537	2.34430629014	Marronnier	1986
48.8235821752	2.36503444778	Marronnier	1986
48.82302853	2.36598492217	Marronnier	1986
48.8576043828	2.33057778969	Cerisier à fleurs	1986
48.8234027173	2.36218709784	Tilleul	1986
48.839201002	2.26484607562	Sophora	1986
48.8231779675	2.36625483073	Marronnier	1986
48.8216405718	2.36338294648	Tilleul	1986
48.870429276	2.35011505884	Sophora	1986
48.8213411694	2.36354279995	Tilleul	1986
48.825458513	2.36038693321	Tilleul	1986
48.821576704	2.36369699172	Tilleul	1986
48.8218038469	2.33933658327	Hêtre	1986
48.8527795184	2.40960500405	Tulipier	1986
48.8541196665	2.39056948601	Cerisier à grappes	1986
48.8563284483	2.26546858473	Sophora	1986
48.8374219665	2.2940316576	Noyer	1986
48.8292024521	2.36495674812	Tilleul	1986
48.8823443441	2.29596911131	Platane	1986
48.829289109	2.36483249761	Paulownia	1986
48.8502179802	2.30520539576	Erable	1986
48.8527376164	2.409616809	Platane	1986
48.8218461894	2.3683530324	Marronnier	1986
48.8662043164	2.39114535851	Noisetier de Byzance	1986
48.8293830233	2.36517391758	Paulownia	1986
48.8226489091	2.36690311887	Marronnier	1986
48.8219147123	2.36864494846	Marronnier	1986
48.896068311	2.35965295047	Platane	1986
48.8541791612	2.39043446905	Erable	1986
48.8818242636	2.38182866785	Cerisier à fleurs	1986
48.834676413	2.40571238035	Robinier	1986
48.8389642357	2.38182713016	Robinier	1986
48.8645415641	2.36162778275	Platane	1986
48.8518487926	2.30746045835	Erable	1986
48.8222452612	2.36309471578	Tilleul	1986
48.8213148069	2.36363811633	Tilleul	1986
48.8515725186	2.3070560867	Erable	1986
48.8217752662	2.3684951332	Marronnier	1986
48.8289481874	2.36497532112	Tilleul	1986
48.8527910249	2.40940607847	Catalpa	1986
48.8230804389	2.36604027052	Marronnier	1986
48.8219240317	2.36835393103	Marronnier	1986
48.8292979357	2.36547013371	Tilleul	1986
48.8454028407	2.34458772557	Paulownia	1986
48.8541563808	2.39026298897	Micocoulier	1986
48.8793489694	2.35455882738	Platane	1986
48.8203944954	2.3646241128	Tilleul	1986
48.8290857066	2.3648894251	Tilleul	1986
48.853844359	2.39032067263	Paulownia	1986
48.8527510885	2.40951873395	Tulipier	1986
48.8254864482	2.36150205757	Non spécifié	1986
48.8540745099	2.39060147575	Erable	1986
48.8216011527	2.36341357338	Tilleul	1986
48.8258365541	2.36051899647	Marronnier	1986
48.8542165196	2.39118008216	Pin	1986
48.8671979699	2.35294351175	Platane	1986
48.8268645159	2.35949888759	Tilleul	1986
48.8228244754	2.36639677815	Marronnier	1986
48.8792672686	2.35451448908	Platane	1986
48.849404705	2.35335170897	Platane	1986
48.8403546604	2.35997840471	Platane	1986
48.8237813087	2.3646361943	Marronnier	1986
48.8222813465	2.36763916371	Marronnier	1986
48.8230231546	2.36387056166	Prunier à fleurs	1986
48.8578994688	2.33084776971	Cerisier à fleurs	1986
48.8509428649	2.34461922595	Platane	1986
48.8245961155	2.36328236104	Marronnier	1986
48.8216937772	2.36880947619	Marronnier	1986
48.8218805842	2.36871565514	Marronnier	1986
48.8372992245	2.29382656309	Noyer	1986
48.8231109754	2.36639013316	Marronnier	1986
48.8236206089	2.36389982176	Cerisier à fleurs	1986
48.8231766002	2.36584540664	Marronnier	1986
48.8733572824	2.37003847912	Mûrier	1986
48.8224482775	2.33867063765	Cèdre	1986
48.8208038057	2.36403958893	Tilleul	1986
48.8360089494	2.31644629137	Frêne à fleurs	1986
48.8209523606	2.36392307066	Tilleul	1986
48.866184062	2.39103799723	Noisetier de Byzance	1986
48.8220875424	2.36802717942	Marronnier	1986
48.8238219151	2.36378757107	Cerisier à fleurs	1986
48.8903348241	2.2992491584	Platane	1986
48.8976618631	2.35891628997	Platane	1986
48.8219751176	2.36809605452	Marronnier	1986
48.8525351213	2.40942877388	Tilleul	1986
48.8284046941	2.35828394752	Tilleul	1986
48.8240018085	2.36362338536	Cerisier à fleurs	1986
48.8987021853	2.3652797005	Platane	1986
48.8570065663	2.33681334441	Cerisier à fleurs	1986
48.8208304559	2.3639425813	Tilleul	1986
48.8531705736	2.30910261144	Erable	1986
48.8527210184	2.4098383348	Arbre à miel - Arbre aux cent mille fleurs	1986
48.851635102	2.30727236526	Erable	1986
48.822697616	2.36707934276	Marronnier	1986
48.8357944052	2.386115366	Platane	1986
48.842318732	2.36376687609	Robinier	1986
48.8526356427	2.4100254015	Tilleul	1986
48.8228597451	2.36267369659	Tilleul	1986
48.8222940269	2.36305643781	Tilleul	1986
48.8266122958	2.3594468781	Orme	1986
48.8969091022	2.32661136039	Erable	1986
48.8235536096	2.36408534561	Cerisier à fleurs	1986
48.8538935093	2.39029561181	Micocoulier	1986
48.8764714248	2.31829056959	Paulownia	1986
48.8293289867	2.36523008267	Tilleul	1986
48.8229407463	2.36386200547	Prunier à fleurs	1986
48.8235081323	2.36389550145	Cerisier à fleurs	1986
48.8203445447	2.36432447131	Tilleul	1986
48.8217340756	2.33955088027	Pin	1986
48.8357756272	2.31606240587	Erable	1986
48.8568196645	2.33698766804	Non spécifié	1986
48.8582338924	2.34616804917	Platane	1986
48.8248233647	2.36088289179	Tilleul	1986
48.8214695714	2.33616090891	Erable	1986
48.8212928258	2.36357938255	Tilleul	1986
48.8227174482	2.36676612361	Marronnier	1986
48.840351307	2.35985578549	Platane	1986
48.8848555643	2.34251424986	Robinier	1986
48.8235959386	2.36449309579	Cerisier à fleurs	1986
48.8836487585	2.29687736569	Platane	1986
48.8218025594	2.33919238265	Hêtre	1986
48.8220795913	2.36831827597	Marronnier	1986
48.8213907952	2.33497460763	Erable	1986
48.825213565	2.36057834811	Non spécifié	1986
48.869139649	2.27531523398	Sophora	1986
48.853626575	2.39047456822	Erable	1986
48.8259826662	2.36050720289	Marronnier	1986
48.8222488722	2.3677046889	Marronnier	1986
48.8214093422	2.36375137385	Tilleul	1986
48.8949714765	2.35968058089	Platane	1986
48.8727542837	2.36977735097	Mûrier	1986
48.8525590069	2.40926228737	Tilleul	1986
48.8263704785	2.35964304292	Tilleul	1986
48.8845164137	2.32686961727	Platane	1986
48.8659745277	2.39110080981	Noisetier de Byzance	1986
48.8335076688	2.36434702857	Micocoulier	1986
48.8292647573	2.36499082987	Tilleul	1986
48.8838698766	2.2967476452	Platane	1986
48.8204401839	2.36424877536	Tilleul	1986
48.8844621718	2.3268951925	Platane	1986
48.8541968372	2.39051674604	Erable	1986
48.8876590719	2.33773147743	Cerisier à fleurs	1986
48.8213890945	2.36350537818	Tilleul	1986
48.8210124333	2.36387543073	Tilleul	1986
48.8206103793	2.36437824649	Tilleul	1986
48.8881136306	2.33621098016	Tilleul	1986
48.8230237293	2.33815535025	Arbre à soie	1986
48.8707364885	2.38210709865	Mûrier	1986
48.8223436927	2.36751408411	Marronnier	1986
48.8227424392	2.36656014924	Marronnier	1986
48.8227415197	2.36713129266	Marronnier	1986
48.82292555	2.36619255149	Marronnier	1986
48.8235028797	2.36411000123	Cerisier à fleurs	1986
48.8503005728	2.34849832694	Platane	1986
48.8577005703	2.33064335616	Cerisier à fleurs	1986
48.8379273752	2.26283766177	Sophora	1986
48.8640588307	2.36228776109	Platane	1986
48.8509743504	2.34448977537	Platane	1986
48.8468699435	2.36109019409	Platane	1986
48.8233148839	2.36225600189	Tilleul	1986
48.824911637	2.36264922799	Marronnier	1986
48.8221361599	2.36777356856	Marronnier	1986
48.82292238	2.36676624512	Marronnier	1986
48.8975339945	2.35892390215	Platane	1986
48.8359469608	2.31634840779	Frêne à fleurs	1986
48.836041278	2.35906199427	Robinier	1986
48.8525272199	2.40932265184	Tilleul	1986
48.8215058175	2.3636756782	Tilleul	1986
48.8291138373	2.36558495086	Tilleul	1986
48.822914691	2.36637128558	Marronnier	1986
48.8208230009	2.36428898647	Tilleul	1986
48.8207048712	2.36411784719	Tilleul	1986
48.8536398308	2.31007841073	Erable	1986
48.8876178967	2.33769483275	Cerisier à fleurs	1986
48.8377443942	2.29447072538	Noyer	1986
48.8856195409	2.34233110945	Robinier	1986
48.8538130624	2.39123938917	Bouleau	1986
48.8576508238	2.33061015203	Cerisier à fleurs	1986
48.8221534802	2.36789444213	Marronnier	1986
48.8203913459	2.36428705167	Tilleul	1986
48.8531974921	2.30914177545	Erable	1986
48.845390751	2.34465669486	Paulownia	1986
48.852664098	2.4090688818	Tilleul	1986
48.8724904334	2.36988964256	Mûrier	1986
48.8218914469	2.33906671422	Sorbier	1986
48.8221414483	2.36819404831	Marronnier	1986
48.8691120165	2.27540301839	Sophora	1986
48.8667535764	2.3622303425	Platane	1986
48.8734573901	2.3703086368	Mûrier	1986
48.8219597472	2.36828245496	Marronnier	1986
48.8229768246	2.36624704991	Marronnier	1986
48.8436494085	2.38557097446	Robinier	1986
48.8224085785	2.36738475003	Marronnier	1986
48.831523626	2.32045421084	Bouleau	1986
48.8240482077	2.3641000868	Marronnier	1986
48.8759287702	2.36066373701	Magnolia	1986
48.8551967685	2.4082916708	Arbre aux quarante écus	1986
48.8204507068	2.3645807315	Tilleul	1986
48.8203737824	2.36456366121	Tilleul	1986
48.8379617538	2.36015628227	Robinier	1986
48.8878712465	2.33664054461	Tilleul	1986
48.8987025823	2.36539904941	Platane	1986
48.8240053604	2.36317990978	Cerisier à fleurs	1986
48.8245007355	2.36347298959	Marronnier	1986
48.8849029207	2.34250914145	Robinier	1986
48.8236516679	2.36472210466	Cerisier à fleurs	1986
48.8265135859	2.35952937411	Orme	1986
48.8207497989	2.36426851896	Tilleul	1986
48.8236136961	2.36456715425	Cerisier à fleurs	1986
48.8221863054	2.36782892639	Marronnier	1986
48.829231349	2.36486906788	Tilleul	1986
48.8717514643	2.34203140319	Platane	1986
48.85375634	2.39035088088	Paulownia	1986
48.8538347173	2.39136669956	Sequoia	1986
48.8219821865	2.36851508044	Marronnier	1986
48.8705725426	2.3818394245	Mûrier	1986
48.8228264457	2.36354275043	Prunier à fleurs	1986
48.823514982	2.36516889743	Marronnier	1986
48.8211797919	2.33817389389	Erable	1986
48.8424125008	2.3638375989	Robinier	1986
48.8238363528	2.364526427	Marronnier	1986
48.8223927584	2.36769030298	Marronnier	1986
48.8570376122	2.33662787679	Cerisier à fleurs	1986
48.8653056359	2.36176105048	Platane	1986
48.8528157824	2.40957935145	Catalpa	1986
48.8528067952	2.41002399915	Fevier	1986
48.8255020086	2.36035205442	Tilleul	1986
48.8241474542	2.36390265651	Marronnier	1986
48.8664119914	2.31035945676	Marronnier	1986
48.8218947212	2.3684126465	Marronnier	1986
48.8538441336	2.39078740033	Sophora	1986
48.838947807	2.26452629365	Sophora	1986
48.8528699916	2.40999785248	Catalpa	1986
48.8637400718	2.35125822608	Platane	1986
48.8289761787	2.36487999755	Tilleul	1986
48.8238955813	2.36272105411	Cerisier à fleurs	1986
48.836280227	2.35923886332	Robinier	1986
48.8293101193	2.357323217	Tilleul	1986
48.8228099105	2.36699344129	Marronnier	1986
48.8249796664	2.36223637331	Marronnier	1986
48.8443994017	2.40687028948	Erable	1986
48.8656315862	2.39216363501	Noisetier de Byzance	1986
48.8251713472	2.36185005579	Marronnier	1986
48.8210580632	2.36402781034	Tilleul	1986
48.8234030885	2.33786349047	Bouleau	1986
48.8526133652	2.40994802607	Tilleul	1986
48.8292470748	2.3649286672	Tilleul	1986
48.8239034498	2.36477501484	Marronnier	1986
48.8737858744	2.3102353666	Arbre aux quarante écus	1986
48.8240355297	2.36451206601	Marronnier	1986
48.8968531875	2.32673071251	Erable	1986
48.8255939637	2.36100513108	Marronnier	1986
48.8227345922	2.36277236963	Tilleul	1986
48.8290675912	2.36482216012	Tilleul	1986
48.8524885393	2.26238159465	Sophora	1986
48.8211034618	2.36399209648	Tilleul	1986
48.8203025986	2.36435679024	Tilleul	1986
48.8235530277	2.36206801235	Tilleul	1986
48.8212497385	2.36395472124	Tilleul	1986
48.8205382779	2.36417137283	Tilleul	1986
48.8972610189	2.32586452145	Erable	1986
48.8247754185	2.36292410229	Marronnier	1986
48.8404610234	2.35064103949	Copalme	1986
48.8230637986	2.36251377903	Tilleul	1986
48.8213642944	2.36378709731	Tilleul	1986
48.829469782	2.36519184808	Paulownia	1986
48.8755819636	2.36443575982	Tilleul	1986
48.8689967713	2.27549092508	Sophora	1986
48.8290949579	2.36551768164	Tilleul	1986
48.8230933381	2.36585813222	Marronnier	1986
48.8551558424	2.40823965711	Arbre aux quarante écus	1986
48.8225841658	2.36282847484	Tilleul	1986
48.8707687827	2.31015008239	Platane	1986
48.8218573961	2.36848581786	Marronnier	1986
48.8451957536	2.36326429695	Platane	1986
48.8438066137	2.2569055445	Sophora	1986
48.8230970236	2.36627861291	Marronnier	1986
48.8250750532	2.3620440924	Marronnier	1986
48.8363329067	2.35927701668	Robinier	1986
48.8581215038	2.34598148454	Platane	1986
48.864427441	2.36328040227	Platane	1986
48.8516539069	2.30717526657	Erable	1986
48.854172915	2.39034699692	Micocoulier	1986
48.8496815721	2.30442138068	Erable	1986
48.8540482847	2.39046722938	Erable	1986
48.8525952201	2.40919522024	Tilleul	1986
48.8204292246	2.36451943161	Tilleul	1986
48.8214097357	2.36356411543	Tilleul	1986
48.8290213591	2.36485193686	Tilleul	1986
48.8229140629	2.36263116585	Tilleul	1986
48.8522578369	2.30805811067	Erable	1986
48.8850386498	2.34249381762	Robinier	1986
48.852742766	2.40903989406	Catalpa	1986
48.824235539	2.36358164131	Catalpa	1986
48.8220240625	2.36815227204	Marronnier	1986
48.8203253669	2.3646019318	Tilleul	1986
48.8473593294	2.37048448869	Platane	1986
48.8376102774	2.29428777771	Noyer	1986
48.8238099252	2.36457918569	Marronnier	1986
48.823307583	2.365996143	Marronnier	1986
48.8788729591	2.35430302024	Platane	1986
48.881490799	2.29535539065	Tilleul	1986
48.8233940085	2.36568465104	Marronnier	1986
48.8956423365	2.32774279153	Platane	1986
48.8254615646	2.36127070301	Marronnier	1986
48.8814957482	2.29544400872	Tilleul	1986
48.8568211281	2.33687492246	Non spécifié	1986
48.8707203586	2.38220166394	Mûrier	1986
48.822958945	2.36612616836	Marronnier	1986
48.8420911412	2.36365036965	Robinier	1986
48.8211217713	2.36379037961	Tilleul	1986
48.8518100656	2.30740342999	Erable	1986
48.821001425	2.36407204259	Tilleul	1986
48.8205602544	2.36423096404	Tilleul	1986
48.8235585335	2.36433985465	Cerisier à fleurs	1986
48.8232568345	2.36609740884	Marronnier	1986
48.8381018206	2.36026382615	Robinier	1986
48.8816367431	2.29560666462	Tilleul	1986
48.821792725	2.36861515999	Marronnier	1986
48.881546566	2.29532295689	Tilleul	1986
48.8754227033	2.36248810316	Cerisier à fleurs	1986
48.8207385439	2.36401572519	Tilleul	1986
48.8236092382	2.36202462545	Tilleul	1986
48.8239527202	2.36296197573	Cerisier à fleurs	1986
48.8293455476	2.36472441711	Paulownia	1986
48.8215562064	2.36363654997	Tilleul	1986
48.8208502562	2.36400217313	Tilleul	1986
48.8212399192	2.36362020416	Tilleul	1986
48.8288832143	2.36493527997	Tilleul	1986
48.8732588646	2.3699949584	Mûrier	1986
48.8219429172	2.36816073113	Marronnier	1986
48.8204763335	2.34043710528	Oranger des Osages	1986
48.8221112929	2.3682544636	Marronnier	1986
48.8662354837	2.39090173787	Noisetier de Byzance	1986
48.8289022336	2.36500339145	Tilleul	1986
48.8239398877	2.36432048592	Non spécifié	1986
48.821991871	2.36821693495	Marronnier	1986
48.8263287822	2.35967314629	Orme	1986
48.8295436154	2.35713859197	Tilleul	1986
48.8210775803	2.36408825046	Tilleul	1986
48.8333819821	2.36432822958	Micocoulier	1986
48.8661628946	2.39092977472	Noisetier de Byzance	1986
48.8217202637	2.36358471524	Tilleul	1986
48.8570997742	2.26807731291	Sophora	1986
48.8223264439	2.3673932093	Marronnier	1986
48.8972303924	2.32593443032	Erable	1986
48.85714761	2.26829784463	Sophora	1986
48.8970629357	2.32628909023	Erable	1986
48.8541038284	2.39022309813	Micocoulier	1986
48.8293120641	2.36516707931	Tilleul	1986
48.8254110831	2.36042266574	Tilleul	1986
48.8246276704	2.36321854411	Marronnier	1986
48.8218396988	2.33933108513	Tilleul	1986
48.8230608683	2.36591939656	Marronnier	1986
48.8661036037	2.39106431655	Noisetier de Byzance	1986
48.8212057765	2.33806816386	Erable	1986
48.8542862605	2.39111174715	Cerisier à grappes	1986
48.8204852292	2.36447605279	Tilleul	1986
48.8653358602	2.3617022958	Platane	1986
48.856818848	2.33693650162	Non spécifié	1986
48.8434462966	2.39109420818	Platane	1986
48.8234573222	2.36214285996	Tilleul	1986
48.8216036323	2.36359827644	Tilleul	1986
48.8205057311	2.36453735154	Tilleul	1986
48.8206610233	2.36415102142	Tilleul	1986
48.8234129877	2.36537398467	Marronnier	1986
48.8227588482	2.36668187981	Marronnier	1986
48.8707128308	2.38204915122	Mûrier	1986
48.873595207	2.37014173267	Mûrier	1986
48.8232115893	2.36233595746	Tilleul	1986
48.8206405216	2.36409142503	Tilleul	1986
48.8704364992	2.38191769245	Mûrier	1986
48.845316282	2.34465753262	Paulownia	1986
48.823968372	2.36302752112	Cerisier à fleurs	1986
48.8759552668	2.36062369573	Magnolia	1986
48.8852838523	2.34237112502	Robinier	1986
48.8232636163	2.36594589678	Marronnier	1986
48.8394359962	2.38203275943	Robinier	1986
48.8227918885	2.36661635976	Marronnier	1986
48.8359179436	2.31630074015	Frêne à fleurs	1986
48.8236463371	2.36199570103	Tilleul	1986
48.8208958178	2.3641519928	Tilleul	1986
48.8292666049	2.3651951434	Tilleul	1986
48.8451642953	2.2572950759	Sophora	1986
48.8647093733	2.37507343861	Frêne	1986
48.8225795653	2.33660282588	Robinier	1986
48.8533180545	2.30975408964	Erable	1986
48.820901342	2.3639621925	Tilleul	1986
48.8765448604	2.31839620514	Paulownia	1986
48.8266534859	2.35941792498	Tilleul	1986
48.8216719159	2.36362214254	Tilleul	1986
48.8738254858	2.31017314184	Arbre aux quarante écus	1986
48.8290227756	2.36564448519	Tilleul	1986
48.8247370405	2.36299813983	Marronnier	1986
48.837580415	2.26234775199	Sophora	1986
48.8357149079	2.31596025539	Frêne à fleurs	1986
48.8862969591	2.28584851627	Platane	1986
48.8236514884	2.36402921517	Cerisier à fleurs	1986
48.8765810436	2.31844986883	Paulownia	1986
48.8738940805	2.31030261762	Arbre aux quarante écus	1986
48.8233654725	2.36574167114	Marronnier	1986
48.8235217535	2.36418747749	Cerisier à fleurs	1986
48.8577607056	2.33068765213	Cerisier à fleurs	1986
48.8232139873	2.36604631761	Marronnier	1986
48.8218644953	2.33941590795	Chêne	1986
48.8222316147	2.36758381437	Marronnier	1986
48.8757203419	2.36455769283	Tilleul	1986
48.8214579642	2.36371309898	Tilleul	1986
48.85244343	2.26237484519	Sophora	1986
48.8240691936	2.36444569049	Marronnier	1986
48.8251383054	2.36191644023	Marronnier	1986
48.8231911897	2.36566326016	Marronnier	1986
48.8527837577	2.40989314295	Plaqueminier	1986
48.8217611628	2.36867982799	Marronnier	1986
48.8220468375	2.36838210152	Marronnier	1986
48.872914936	2.36984732722	Mûrier	1986
48.8226856755	2.3668299386	Marronnier	1986
48.8543142988	2.39103816772	Cerisier à grappes	1986
48.8887763573	2.32319868525	Platane	1986
48.8204987871	2.36420370173	Tilleul	1986
48.8756250355	2.31495836315	Platane	1986
48.8343477215	2.40612398354	Robinier	1986
48.895369506	2.32832506133	Platane	1986
48.8336044045	2.36463569339	Micocoulier	1986
48.8231631385	2.36571686893	Marronnier	1986
48.8526073252	2.40987332127	Tilleul	1986
48.8661011004	2.39116228956	Noisetier de Byzance	1986
48.8242155671	2.36376565841	Non spécifié	1986
48.820584718	2.36447525454	Tilleul	1986
48.8231275775	2.36578834661	Marronnier	1986
48.8458363096	2.35497109831	Catalpa	1986
48.8219468102	2.36858448193	Marronnier	1986
48.8635718906	2.35116617402	Platane	1986
48.8854472653	2.34235153689	Robinier	1986
48.8792333041	2.35425371811	Platane	1986
48.8370814822	2.32104187069	Tulipier	1986
48.8821809018	2.29588573425	Platane	1986
48.8720289156	2.36968911156	Mûrier	1986
48.8229463868	2.36630661292	Marronnier	1986
48.8251071739	2.36198026687	Marronnier	1986
48.8228643963	2.36631508585	Marronnier	1986
48.8526141742	2.40970428266	Tilleul	1986
48.886266017	2.28608548108	Platane	1986
48.8239786837	2.3642421958	Marronnier	1986
48.8495374806	2.3539291735	Platane	1986
48.8222747267	2.367926867	Marronnier	1986
48.8207279908	2.36436298616	Tilleul	1986
48.8232652731	2.36229427856	Tilleul	1986
48.8724880454	2.3696621464	Mûrier	1986
48.8240192416	2.36416050542	Non spécifié	1986
48.852494555	2.40938192273	Tilleul	1986
48.8526872215	2.4099732944	Savonnier	1986
48.8527473968	2.4099577858	Savonnier	1986
48.8291593017	2.36555943437	Tilleul	1986
48.8216514182	2.36356170071	Tilleul	1986
48.8211914956	2.36366019248	Tilleul	1986
48.8813624087	2.34313000104	Platane	1986
48.8403453141	2.35962418979	Platane	1986
48.8292054706	2.3655279563	Tilleul	1986
48.8227329757	2.36700871359	Marronnier	1986
48.8237501711	2.36469917314	Marronnier	1986
48.8972006062	2.32599581636	Erable	1986
48.8215527377	2.36345184602	Tilleul	1986
48.8533342529	2.30963143083	Erable	1986
48.8210661177	2.3638337553	Tilleul	1986
48.8251842124	2.3621037227	Marronnier	1986
48.82070721	2.36430169074	Tilleul	1986
48.8245346142	2.36340490749	Marronnier	1986
48.8223133272	2.33928762013	Pommier à fruits	1986
48.8734568243	2.3700819995	Mûrier	1986
48.8292193658	2.36501975139	Tilleul	1986
48.8418329169	2.36340350813	Robinier	1986
48.885216403	2.34247509168	Robinier	1986
48.8453628577	2.34470949239	Paulownia	1986
48.835683568	2.31590918682	Frêne à fleurs	1986
48.8726963347	2.36997839524	Mûrier	1986
48.866032993	2.39108383661	Noisetier de Byzance	1986
48.8207976523	2.36423109924	Tilleul	1986
48.8515954614	2.30721447775	Erable	1986
48.8756741966	2.36451846661	Tilleul	1986
48.8532397283	2.30920223352	Erable	1986
48.8206841579	2.36405739543	Tilleul	1986
48.829590967	2.3571002935	Tilleul	1986
48.8205783311	2.36413990837	Tilleul	1986
48.8876187424	2.33786528998	Cerisier à fleurs	1986
48.8239806881	2.36353655283	Cerisier à fleurs	1986
48.8220541506	2.36809270205	Marronnier	1986
48.8527787664	2.40930785692	Catalpa	1986
48.8250570072	2.36070254765	Tilleul	1986
48.8541749197	2.39094449125	Sophora	1986
48.8845702239	2.32684403414	Platane	1986
48.8290677488	2.36561471149	Tilleul	1986
48.8231428673	2.36239039872	Tilleul	1986
48.8495122541	2.32744392897	Platane	1986
48.822198794	2.36764848585	Marronnier	1986
48.8209923588	2.36381668662	Tilleul	1986
48.8531054885	2.26254590224	Sophora	1986
48.8357462569	2.31601133753	Frêne à fleurs	1986
48.8221209339	2.36795996789	Marronnier	1986
48.8855407061	2.3424350764	Robinier	1986
48.8441479685	2.41074410368	Platane	1986
48.8849422698	2.34241369936	Robinier	1986
48.8293783307	2.36484531542	Paulownia	1986
48.8827229548	2.2961588396	Platane	1986
48.8233700219	2.36587677797	Marronnier	1986
48.8374901444	2.29412526063	Noyer	1986
48.82034559	2.36466323394	Tilleul	1986
48.8230473986	2.36610408885	Marronnier	1986
